CompanyID|CompanyName|CompanyNameShort|LabelerCode|ParentCompanyID|MVX|
2106|PamLab, a Division of Nestle Health Science|Pamlab|00525|351||
2302|Topco Associates LLC|Topco |36800|1666||
2734|Penn Pharmaceutical Services Ltd|Penn|00000|1666||
1186|Excellium Pharmaceutical Inc|Excelliium|64125|1666||
1262|CutisPharma, Inc|CutisPharm|65628|1666||
2730|Micro Labs USA Inc. |Micro Labs|42571|1666||
2736|Polygen Pharmaceuticals LLC|Polygen|52605|1666||
1062|Polymedica Pharmaceuticals USA Inc|Polymedica|61451|2740||
1161|DSM Pharmaceuticals Inc|DSM |63552|2740||
1802|Zerxis Pharma LLC a Division of PamLab, LLC|Zerxis |18011|351||
2737|i-Health, a Division of DSM|i-Health|92961|2740||
2738|i-Health, a Division of DSM|i-Health|49100|2740||
2739|ConAgra Foods Inc.|ConAgra|49100|1666||
2740|DSM Nutritional Products, Inc.|DSM|50146|1666||
2224|Alvogen, Inc|Alvogen|47781|1666||
2535|vitaMedMD a Division of Therapeutics MD|vitaMedMD|10782|2536||
2608|The Kroger Co.|The Kroger|11110|2357||
239|Xttrium Laboratories Inc|Xttrium|00116|1666||
1725|LifeScan Inc|LifeScan |53885|1755||
1278|Cumberland Pharmaceuticals|Cumberland|66220|1666||
1084|Obagi Medical Products Inc|Obagi|62032|267||
2741|Prodigy Diabetes Care LLC|Prodigy|08484|2199||
2742|Ranir Corp|Ranir Corp|00000|1666||
2743|Premier Inc.|Premier In|00000|1666||
2744|McKesson Corporation|McKesson |10939|646||
2745|Prestige Brands Inc|Prestige|56184|2069||
2748|Corden Pharma |Corden |00000|1666||
2749|Septodont, Inc|Septodont|00362|523||
2750|Novocol Pharmaceutical of Canada, Inc.|Novocol |51004|1666||
331|Century Pharmaceuticals Inc|Century |00436|1666||
1200|Biogen Idec Pharmaceuticals Corp|Bio Idec |64406|987||
1942|Coria Labs, Ltd a division of Valeant|Coria|13548|267||
2751|Boiron Borneman|Boiron|00000|1666||
2093|SOBI ab, formerly Biovitrum AB|SOBI|66658|1666||
2752|LIFE SCIENCE NUTRTIONALS |LIFE SCI|00000|1666||
2754|Aphena Pharma Solutions|Aphena|00000|1666||
2756|Product Quest Manufacturing LLC|Product|00000|1666||
2753|Fruit of the Earth|Fruit|00000|1666||
2757|KVK OPCO Inc|KVK OPCO|00000|1666||
2758|ORALABS, INC|ORALABS|00000|1666||
2759|Phoenix Global Supply|Phoenix |00000|1666||
2121|Savage Laboratories A division of Nycomed US Inc.|Savage Lab|00281|1711||
2760|Aso LLC|Aso LLC|00000|1666||
2761|UNIPACK INC|UNIPACK|00000|1666||
2762|PARK LABS LLC|PARK LABS|00000|1666||
2763|MORTON SALT, INC|MORTON|00000|1666||
2764|ECI Pharmaceuticals |ECI Pharma|51293|1666||
2765|Sigmapharm Laboratories, LLC|Sigmapharm|42794|1666||
2766|PuriCore, Inc|PuriCore|00000|1666||
2767|PROPHASE LABS, INC|PROPHASE|00000|1666||
248|West-Ward Pharmaceutical|West-Ward|00143|961||
2768|Hormel Foods|Hormel|00000|1666||
2769|SATO Pharm|SATO|00000|1666||
2770|NICAR LABORATORIES  |NICAR LAB|00000|1666||
2771|ATICO INTERNATIONAL |ATICO|00000|1666||
2773|Antibiotice SA Romania.|Antibiotic|00000|1666||
2774|BD Rx Inc., a subsidiary of Becton, Dickinson & Company|BD Rx|76045|416||
304|Crown Laboratories Inc|Crown |00316|1666||
608|Co Med Pharmaceuticals Inc Dba Med Derm Pharms|CoMed|45565|1666||
1259|Upstate Pharma, LLC|Upstate|65580|774||
2249|Upstate Pharma, LLC|Upstate|00131|1259||
2776|Farméa|Farméa|00000|1666||
2777|Par Formulations Private Limited|Par|00000|661||
2778|Feeling Fine Programs Inc.|FFPI|17339|1666||
2524|Sancilio and Company Inc|Sancilio|44946|2154||
2779|LORNAMEAD, INC|LORNAMEAD|00000|1666||
2781|McKesson Corporation|McKesson|10939|646||
2782|Ascent Pharmaceuticals|Ascent|00000|1666||
2428|Almatica Pharma, a subsidiary of Alvogen|Almatica|52427|2224||
2784|Lang Pharma Nutrition, Inc.|Lang|00000|1666||
718|Fagron, formerly Gallipot Inc|Fagron|51552|1666||
2396|Horizon Pharma, Inc|Horizon|75987|1666||
2786|IRWIN NATURALS|IRWIN|00000|1666||
2399|Accera, Inc|Accera|42907|1666||
2787|Raptor Therapeutics, Inc.|Raptor|00000|1666||
1888|Inspire Pharmaceuticals, Inc., a subsidiary of Merck & Co., Inc.,|Inspire|31357|2222||
2228|Rochester Pharmaceuticals|Rochpharm|49908|1666||
2788|Xelo Pharmaceuticals|Xelo|00000|1666||
1980|Harris Pharmaceutical, Inc.|Harris |67405|1666||
2789|Suneva Medical Inc|Suneva |50224|1666||
2790|Agila Specialties Private Limited|Agila|00000|312||
2791|Amneal-Agila, LLC|Amneal-Agi|53150|1666||
2792|Importfab|Importfab|00000|1666||
658|Hercon Laboratories Corp|Hercon |49730|1666||
2154|Sancilio and Company Inc.|Sancilio|44946|1666||
2647|McKesson Corporation|McKesson|52569|646||
2772|McKesson Corporation|McKesson|52569|646||
2793|ENZYMEDICA, INC|ENZYMEDICA|00000|1666||
2392|XenoPort, Inc.|XenoPort|53451|1666||
2794|Davagen Pharmaceuticals|Davagen|00000|1666||
251|Warner Chilcott Inc formerly P&G Pharmaceuticals |WarnerChil|00149|200||
2795|Health Enterprises|Health|00000|1666||
2796|International Vitamin|IV|00000|1666||
2797|Mylan Laboratories Lmt|Mylan|00000|312||
2798|Inventia Healthcare Pvt Ltd|Inventia|00000|1666||
2799|Wellements LLC|Wellements|00000|1666||
2800|Guerbet LLC |Guerbet|00000|1666||
2801|Sidmak Laboratories (India) Pvt. Ltd.|Sidmak Lab|00000|1666||
2802|Paragon BioTek Inc|Paragon|42702|1666||
2116|Validus Pharmaceuticals LLC|Validus |30698|1898||
869|Valera Pharmaceuticals, Inc|Valera|55592|267||
932|Genzyme Corp, a Sanofi Company|Genzyme|58468|180||
1825|NextWave Pharmaceuticals, Inc.|NextWave|24478|2353||
2353|NextWave Pharmaceuticals, Inc.|NextWave|24478|202||
722|OHM Laboratories Inc|OHM|51660|1148||
1054|Falcon Pharmaceuticals Ltd;  A Sandoz Company|Sandoz|61314|212||
1358|Vertical Pharmaceuticals Inc|Vertical |68025|1666||
2805|PROFOOT Inc|PROFOOT|00000|1666||
2806|ThePharmaNetwork,LLC|ThePharmaN|53097|1666||
2807|TRP Company, Inc|TRP|00000|1666||
2808|SCHWABE NORTH AMERICA|SCHWABE |00000|1666||
212|Alcon Laboratories, Inc., a Novartis Company|Alcon Labs|00065|224||
412|Alcon Laboratories, Inc., a Novartis Company|Alcon Labs|00998|212||
1939|Iroko Pharmaceuticals, LLC|Iroko|42211|1666||
2618|Alcon Laboratories Inc., a Novartis Company|Alcon|00000|212||
2809|MEDI HEAT INC|MEDI HEAT|00000|1666||
700|Poly Pharmaceuticals Inc|Poly Pharm|50991|1666||
2810|ProCore Pharma|ProCore|00000|1666||
2811|Tandem Diabetes Care|Tandem DC|89152|1666||
1557|Solstice Neurosciences, a subsidiary of US WorldMeds,  LLC |Solstice|10454|2242||
2812|Lukare Medical, LLC|Lukare|55792|1666||
1684|Palmetto Pharmaceuticals|Palmetto|68134|289||
1826|Tris Pharma Inc.|Tris|00000|1666||
2813|NaturePlex LLC|NaturePlex|00000|1666||
2814|BioAlliance|BioAllianc|00000|1666||
2568|Delhaize America|Delhaize|25439|1666||
2593|Prestium Pharma, Inc.|Prestium|40076|2815||
2815|Renaissance Pharma|Renaissanc|40085|1666||
2816|Wal-Mart Stores, Inc.|Wal-Mart |05388|1669||
2336|Accredo Health Group, Inc|Accredo|00000|1666||
2439|Gensavis Pharmaceuticals, LLC|Gensavis |52304|1666||
2818|Palmetto Pharmaceuticals, LLC|Palmetto|68134|1684||
2630|Royal Pharmaceuticals|Royal|68791|1666||
2146|Lundbeck Inc.|Lundbeck|67386|1666||
2820|Tris Pharma|Tris Pharm|27808|1826||
2822|Lineage Therapeutics|Lineage |54505|2803||
2823|The Podiatree Company|Podiatree|54633|1666||
2825|Glaxosmithkline Consumer Healthcare, Lp|GSK|53100|245||
2826|Glaxosmithkline Consumer Healthcare, Lp.|GSK|48582|245||
2827|Glaxosmithkline Consumer Healthcare, Lp.|GSK|57145|245||
2829|Galen US INC|Galen US|00000|1666||
1876|Intas Pharmaceuticals LTD|Intas|16364|1666||
2830|Onco Therapies Ltd, a wholly owned subsidiary of Strides Arcolab Ltd,|Onco|47351|2267||
2832|Famy Care Lmt|Famy|00000|1666||
2250|Meda Pharmaceuticals formerly Alaven Consumer Health|Meda|46017|1367||
2834|Meda Consumer Healthcare Inc.|Meda Cons|88901|1931||
2835|Entera Health, Inc|Entera|05570|1666||
2836|Global Pharmaceuticals|Global|00115|1805||
245|GlaxoSmithKline Consumer Healthcare LP|GSK |00135|43||
2821|Orexo US Inc|Orexo US|54123|1666||
2838|Lake Consumer Inc, a subsidiary of Wisconsin Pharmacal|Lake|00000|1666||
1748|Savient Pharmaceuticals, Inc.|Savient |54396|1666||
2442|Patriot Pharmaceuticals, LLC|Patriot |10147|1651||
2841|NextSource Biotechnology, LLC.|NextSourc|58181|1666||
2842|Italfarmaco S.p.A.|Italfarmac|00000|1666||
2514|Simple Diagnostics|Simple Dia|98302|1666||
2817|AmerisourceBergen Corporation|ABC|87701|1697||
2839|Diversified Pharmaceutical Ingredients, LLC|DPI|55812|2595||
1529|Affordable Pharmaceuticals LLC|Afford |10572|744||
1716|Clay Park a  Division of Perrigo |Perrigo|00414|1715||
2840|La Roche -  Posay, LLC|La Roche|00000|2708||
2844|Molnlycke Health Care|Molnlycke|00234|1666||
2308|Alliance Labs|Alliance|17433|1666||
178|Reed and Carnrick Div Block Drug Co Inc|ReedCarnic|00021|228||
228|Carnrick Laboratories Inc Div GW Carnrick Co|Carnrick|00086|958||
717|Elan Pharmaceuticals Inc|Elan |51479|958||
878|Elan Pharma Ltd|Elan|56125|958||
958|Elan Pharmaceuticals Inc|Elan |59075|1715||
1013|Elan Holdings Inc|Elan|60274|958||
2845|Jubilant DraxImage|DraxImage|45548|1666||
2569|Exela Pharma Sciences, LLC|Exela|00000|1666||
2408|RLC Labs, Inc|RLC |64727|1666||
2848|Silvergate Pharmaceuticals, Inc.|Silvergate|52652|1666||
149|Midlothian Laboratories, LLC|Midlothian|68308|2546||
685|Faulding Pharmaceuticals Sub Fh Faulding and Co Ltd|Faulding |50546|1174||
811|Mayne Pharma Pty Ltd|Mayne|54087|1666||
1174|Faulding Laboratories Inc|Faulding |63857|811||
1868|Metrics Inc.|Metrics|10184|811||
2388|Libertas Pharma, Inc|Libertas|51862|811||
2406|Optimer Pharmaceuticals, Inc.|Optimer|52015|1355||
2454|Libertas Pharma|Libertas |51862|2388||
2546|Midlothian Laboratories|Midlothian|68308|811||
2849|MEDA Manufacturing GmbH|MEDA Mfg|00000|1931||
2850|Pharmacist Pharmacy|Pharmacist|63704|1666||
343|Beach Pharmaceuticals|Beach |00486|1666||
598|X-Gen Pharmaceuticals Inc|X-Gen|39822|1666||
883|Walgreen Co|Walgreens|11917|1666||
1229|Hollister Stier Laboratories LLC|Hollister|65044|2852||
1544|Stat Trade, Inc|STI|68850|1666||
2598|Onyx Pharmaceuticals, Inc.|ONXX|76075|864||
2852|Jubilant HollisterStier|Jubilant|00000|1666||
2853|Walgreen Co|Walgreens|49022|883||
676|Hi-Tech Pharmacal Company Inc|Hi-Tech|50383|550||
1861|Solace Nutrition|Solace |57771|1666||
2474|Hi-Tech Pharmacal Co., Inc|Hi-Tech |50383|676||
2549|Marksans|Marksans|00000|1666||
2854|Southeastern Medical Technologies|SEMedical|00000|1666||
2855|Ceptaris Therapeutics, Inc.|Ceptaris|42427|1318||
2413|Dynarex Corporation|Dynarex|16784|1666||
1554|Basic Organics|Basic Org|00000|1666||
300|Balan, J.J. Inc|JJ Balan|00304|1666||
397|Logen Pharmaceuticals Inc.|Logen|00820|1666||
439|Otis Clapp and Son|Otis Clapp|10244|1666||
1691|Pharmafab|Pharmafab|62542|1666||
1696|Medicos Laboratories, Inc|Medicos|00000|1666||
1762|Ahold Inc.|Ahold |41520|1666||
1787|Tishcon Corp.|Tishcon |14654|1666||
1795|Theragenex LLC|Theragenex|00000|1666||
1797|Princeton Pharmaceutical Products|Princeton|57783|1666||
1807|GL Diabetes Inc.|GL |08476|1666||
1819|Ahold USA, Inc.,|Ahold USA|00000|1762||
1974|Nycomed US|Nycomed US|00000|1666||
2001|JOLLC|JOLLC|00000|1755||
2411|American Sales Company|ASC|00000|1762||
2427|MedInvent, LLC |MedInvent|89117|1666||
2856|Marnel Pharmaceuitcals, Inc|Marnel|06820|380||
2857|Artesa Labs, LLC|Artesa|57893|1666||
2858|Cambrooke Foods, Inc|Cambrooke|24359|1666||
969|Advanced Magnetics Inc|AMAG|59338|2079||
226|Natural Nutritionals Company|Natrl Nutr|00084|1666||
247|Roche Products Inc|Roche|00140|161||
294|Fluoritab Corp|Fluoritab|00288|1666||
345|Nephron Pharmaceuticals Corp|Nephron|00487|1666||
400|HL Moore Drug Exchange|HL Moore|00839|1666||
813|Shire US Inc|Shire|54092|1666||
1653|FSC Laboratories, Inc|FSC|13551|1666||
2034|Spectrum Pharmaceuticals, Inc.|Spectrum|68152|1666||
2145|Endo Pharmaceuticals Solutions Inc. formerly Indevus|Endo|67979|1155||
2298|Microlife USA, Inc|Microlife|42632|1666||
2404|Vertex Pharmaceuticals Inc|Vertex|51167|1666||
2545|Pharmaxis, Inc|Pharmaxis|44178|1666||
2622|BocaGreenMD, Inc.|BocaGreen|50265|2536||
903|Teva Select Brands|Gate |57844|233||
1298|Spear Pharmaceuticals|Spear |66530|1666||
2175|Spear Dermatology Products, Inc.|Spear Derm|66530|1298||
2267|Strides Arcolab|Strides Ar|00000|312||
2603|Xspire Pharma, LLC|Xspire|42195|1666||
2053|Reckitt Benckiser Inc. (Formerly Adams RT )|RBI|63824|509||
2860|Reckitt Benckiser Inc. (Formerly Adams RT )|Reckitt Be|63824|509||
1984|Aristos Pharmaceuticals, Inc|Aristos|24486|1534||
2819|PillGuard Medication Delivery Systems, LLC|PillGuard|00000|1666||
2137|Par Pharmaceuticals|Par |49884|661||
2863|Lehigh Valley Technologies, Inc.|Lehigh|64950|1227||
1366|Shionogi Pharma, Inc.|Shionogi|68188|988||
1697|AmerisourceBergen Corporation|ABC|46122|1666||
2865|New Horizon Rx Group, LLC|New Horizo|58517|1666||
988|Shionogi Pharma, Inc.|Shionogi |59630|156||
303|Crown Laborartories, formerly Del Ray Laboratories Inc|Crown|00316|304||
2362|ParaPRO LLC|ParaPRO|52246|1666||
2574|Crown Laborartories, formerly Del Ray Dermatologicals|Del Ray |00000|304||
2866|Nuro Pharma|Nuro|59547|1666||
368|Bristol Myers Squibb Holdings Pharma Ltd|BMS|00590|158||
1241|Pernix Therapeutics, LLC Formerly Zyber Pharmaceutical Inc|Pernix |65224|1666||
1141|Ballay Pharmaceuticals|Ballay |63162|1666||
2775|Bayshore Pharmaceuticals|Bayshore|76385|1666||
2288|Wallace Pharmaceuticals A subsidiary of Meda Pharmaceuticals Inc|Wallace|51525|1931||
2533|Mobius Therapeutics, LLC|Mobius|49771|1666||
2868|Xspire Pharma Brand|Xspire|42195|2603||
2869|Ei LLC|Ei LLC|00000|1666||
2870|Shopko Stores Operating Co LLC|Shopko |00000|1666||
2871|ContourMed Inc|ContourMed|00000|1666||
1277|Actelion Pharmaceuticals US Inc|Acetlion|66215|1666||
2872|Rare Disease Therapeutics, Inc.|RDT|66621|1666||
2873|Apotek Produktion & Laboratorier AB, Sweden|Apotek|00000|1666||
2874|iCeutica Pty Ltd.)|iCeutica |00000|1666||
2785|Galena Biopharma|Galena|57881|1666||
2875|R3 Pharmaceuticals,LLC|R3|59999|1666||
2876|Perrigo Pharmaceuticals|Perrigo|45802|1715||
2157|Fera Pharmaceuticals|Fera Pharm|48102|1666||
1593|Orchid Healthcare|Orchid|68820|1666||
2689|Gensco Laboratories|Gensco|35781|1666||
2877|Medvantage Pharmaceuticals, LLC|Medvantage|64533|1666||
1528|ViroPharma Inc.|ViroPharma|66593|813||
2489|Cardinal Health, Inc.|Cardinal|96295|745||
2837|Glaxosmithkline Consumer Healthcare, Lp.|GSK|00088|245||
2880|Crealta Pharmaceuticals LLC|Crealta |60809|1666||
2881|Stiefel Laboratories Inc a GSK Company|Stiefel |73462|250||
2882|Cardinal Health Inc.|Cardinal|96295|745||
390|GlaxoSmithKline Consumer Healthcare|GSK |00766|245||
2516|Antares Pharmaceuticals|Antares|54436|1689||
1164|Synthon Pharmaceuticals Ltd|Synthon|63672|1666||
2884|Syntho Pharmaceuticals, Inc|Syntho|66576|1666||
2885|Recordati Rare Diseases|RRD|55292|1666||
2887|Roche Diagnostics Corporation|Roche DC|75537|2072||
2385|Dr. Reddy’s Laboratories Inc.|Dr. Reddy|43598|851||
2831|Dr. Reddy's Laboratoies, Inc|Dr. Reddy|55111|851||
1311|Parenta Pharmaceuticals a Sandoz Company|Parenta|66758|1958||
2888|Pernix Therapeutics, LLC |Pernix|65224|1241||
112|Amylin Pharmaceuticals, wholly-owned subsidiary of BMS|Amylin |66780|158||
710|Duramed Pharmaceuticals Inc a Division of Teva USA|Duramed|51285|358||
1117|Ucyclyd Pharma, a wholly-owned subsidiary of Valeant|Ucyclyd|62592|1386||
1153|Cephalon Inc. a wholly-owned subsidiary of Teva|Cephalon|63459|233||
1386|Medicis Dermatologics Inc. a wholly-owned subsidiary of Valeant|Medicis |99207|267||
2376|Human Genome Sciences, Inc, a wholly-owned subsidiary of GSK|HGS|49401|1666||
2889|Gemini Laboratories, LLC|Gemini Lab|60846|1666||
2592|Aspen Global Inc|Aspen|76388|1666||
921|Kirkman Labs|Kirkman |58223|1666||
2851|Acton Pharmaceuticals, a wholly owned subsidiary of Meda Pharmaceuticals|Acton|75989|1931||
2471|Elorac, Inc|Elorac|42783|1666||
2469|Exact-Rx  Inc.|Exact-Rx|42808|2470||
2892|CMIC CMO USA Corporation|CMIC CMO|00000|1666||
2895|Merz Aesthetics, Inc Inc|Merz|46783|284||
2434|Talec Pharma|Talec |76181|2418||
2363|Ingenus Pharmaceuticals, LLC|Ingenus|50742|1666||
85|Ista Pharmaceuticals, a wholly-owned subsidiary of Valeant|Ista |67425|564||
564|Bausch and Lomb Pharmaceuticals Inc, a wholly-owned subsidiary of Valeant|Bausch|24208|267||
2102|Bausch and Lomb Pharmaceuticals Inc, a wholly-owned subsidiary of Valeant|Bausch|24208|564||
2246|Bausch and Lomb Inc, a wholly-owned subsidiary of Valeant|Bausch|61772|564||
1883|CarWin Associate, Inc.|CarWin |15370|967||
2896|CP Pharmaceuticals, Ltd|CP Pharma|00000|1666||
2361|QOL Medical|QOL|67871|1354||
1983|Chain Drug Consortium , LLC|CDC|68016|1666||
2898|Strides Pharma., Inc.|Strides|64380|1666||
2201|Excella GmbH|Excella |00000|1666||
371|Qualitest Pharmaceuticals Inc|Qualitest|00603|1155||
2891|Concordia Pharmaceuticals Inc.|Concordia |59212|1666||
1171|7 Oaks Pharmaceutical Corp|7 Oaks|63801|1386||
2719|NuPathe Inc.|NuPathe In|51759|233||
1813|Eisai Oncology|Eisai |62856|1127||
1683|Laser, LLC Pharmaceuticals|Laser |16477|289||
1775|ANDAPharm, LLC|Andapharm |13273|1086||
2507|STI Pharma LLC|STI Pharma|54879|1666||
2900|UniStrip Technologies, LLC|UniStrip|89167|1666||
2216|Vanda Pharmaceuticals Inc.|Vanda |43068|1666||
2166|Amerigen Pharmaceuticals Inc|Amerigen|43975|1666||
2901|Captiva Pharma, LLC |Captiva|00000|1666||
522|Bayer Corp Consumer Care Div|Bayer |12843|182||
177|Mallinckrodt  Inc|Malinkrodt|00019|1666||
322|Mallinckrodt Inc Pharmaceuticals Group|Mallinckro|00406|177||
388|D M Graham Laboratories Div|DM Graham|00756|177||
1792|Zypharma Pharmaceuticals|Zypharma |00406|177||
1811|Mallinckrodt  Brand Pharmaceuticals Inc |Malinkrodt|23635|177||
1812|Mallinckrodt Brand Pharmaceuticals Inc|Malinkrodt|00406|177||
2334|Cadence Pharmaceuticals Inc|Cadence|43825|177||
2731|Mallinckrodt Inc Pharmaceuticals |Mallinckro|00406|177||
2903|Lifeforce BioCeuticals|Lifeforce|00000|1666||
2904|Mist Pharmaceuticals|Mist|76299|1666||
2902|Aedicell, Inc|Aedicell|00000|1666||
2905|Foundation Care LLC|Found Care|00000|1666||
2906|GlaxoSmithKline Consumer Healthcare|GSK|10158|245||
1042|Endo Pharmaceuticals Inc |Endo |60951|1155||
2859|Citron Pharma LLC|Citron|57237|1666||
2908|TYA Pharmaceuticals|TYA|64725|1666||
724|Blansett Pharmacal Co Inc|Blansett|51674|1666||
1916|Summers Laboratories Inc|SummersLab|11086|2085||
2263|Nautilus Neurosciences, Inc|Nautilus|50192|1666||
2909|Summers Laboratories, Inc.|Summers|94731|1916||
2910|Brava Pharmaceuticals, LLC|Brava|57883|1666||
1071|Mayne Pharma (USA) Inc a Division of Hospira Worldwide|Mayne |61703|324||
1869|Par Pharmaceuticals, formerly Anchen Pharmaceuticals|PAR|10370|661||
1740|Alkermes Inc|Alkermes|65757|1666||
2159|County Line Pharmaceuticals|CountyLine|43199|1666||
531|Johnson & Johnson - Merck Consumer Pharmaceuticals Co|J&J|16837|1755||
2257|Johnson & Johnson Consumer Companies, Inc|J&J|12547|1680||
2258|Johnson & Johnson Consumer Companies, Inc|J&J|74300|1680||
2478|Halozyme Therapeutics Inc|Halozyme|18657|1666||
2635|Johnson & Johnson Consumer Companies, Inc|Johnson|58232|1755||
1119|Biovail Corp|Biovail|62660|267||
1199|Boca Pharmacal Inc a Qualitest Company|Boca|64376|1155||
1202|Biovail Pharmaceuticals Inc|Biovail|64455|1119||
2064|BTA Pharmaceuticals, Inc. a Valeant Company|BTA |64455|1119||
2894|Biocompatibles, Inc, a division of BTG International Ltd |BTG|60635|1452||
2500|Cintex Services, LLC|Cintex |24470|1666||
2550|WH Nutritionals, LLC|WH Nutrion|76331|2464||
2914|Johnson & Johnson Consumer Companies, Inc|J&J|00081|1680||
2916|Stallergenes|Stallergen|00000|2915||
2917|Vivimed Labs Limited|Vivimed|00000|1666||
1133|Questcor Pharmaceuticals Inc|Questcor|63004|177||
2918|Chartwell Pharmaceuticals , LLC|Chartwell|00000|1666||
2920|Nationwide Laboratories|Nationwide|42937|1666||
2109|Trigen Laboratories, Inc.|Trigen |13811|1666||
2922|Pragma Pharmaceuticals, LLC|Pragma|58463|2157||
2923|Kaleo, Inc.|Kaleo|60842|1666||
2924|Savage Laboratories A division of Nycomed US Inc.|Savage Lab|00281|2687||
2925|Nestle Healthcare Nutrition, Inc|Nestle|43900|1604||
1060|Carlsbad Technology Inc|Carlsbad|61442|1666||
689|McNeil Consumer Healthcare Division of McNEIL-PPC, Inc.|McNeil |50580|1680||
2926|Pohl Boskamp|Pohl Boska|00000|1666||
2605|Elorac Inc.|Elorac|42783|1666||
1294|Xcel Pharmaceuticals  a Division of Valeant Pharmaceuticals|Xcel|66490|267||
1534|Cornerstone Biopharma, a subsidiary of Chiesi USA|Cornerston|10122|1666||
1734|Oceanside Pharmaceuticals, Inc.  a Division of Valeant Pharmaceuticals|Oceanside|68682|267||
2073|Cornerstone Therapeutics, a subsidiary of Chiesi USA|CRTX|10122|1534||
2172|Oceanside Pharmaceuticals, Inc.  a Division of Valeant Pharmaceuticals|Oceanside |68682|1734||
2631|Ajanta Pharma USA Inc|Ajanta|27241|1666||
2862|Cornerstone Therapeutics, a subsidiary of Chiesi USA|CRTX|10122|1534||
2927|H2-Pharma, LLC|H2-Pharma|61269|1666||
701|Mylan Institutional LLC formerly UDL Laboratories Inc|Mylan|51079|312||
2084|Mylan Institutional LLC formerly BionichePharma Inc.|Mylan Inst|67457|1490||
2271|Mylan Institutional LLC formerly BionichePharma Inc.|Mylan Inst|67457|1490||
2349|Mylan Institutional LLC|Mylan|00000|312||
2928|Heritage Pharmaceuticals Inc.|Heritage|23155|1751||
285|B Braun Medical Inc|BBraun|00264|1666||
2929|DARA BioSciences, Inc.|DARA|89141|1666||
2930|Helsinn Healthcare SA|Helsinn|00000|1666||
2931|Suven Life Sciences Limited|Suven Life|00000|1666||
2932|HEC Sunshine Lake Pharma CO.Ltd |HEC Sun|00000|1666||
2933|Alliqua BioMedical|Alliqua|00000|1666||
2548|Chelsea Therapeutics, Inc|Chelsea|76320|2146||
2934|Nivagen Pharmaceuticals|Nivagen|75834|1666||
2936|AnovoRx Distribution LLC|AnovoRx |00000|1666||
2937|Anacor Pharmaceuticals, Inc|Anacor|55724|1666||
1037|Pierre Fabre Pharmaceuticals, Inc|Pierre Fab|60831|1666||
2938|Pierre Fabre Pharmaceuticals, Inc|Pierre Fab|64370|1037||
2935|Nova Laboratories Ltd|Nova |62484|1666||
981|Nephro Tech Inc|Nephro Tec|59528|1666||
1801|Idenix Pharmaceutical Inc|Idenix|24108|2222||
2942|Kaken Pharmaceutical Co. Ltd|Kaken|00000|1666||
1686|Pack Pharmaceuticals, LLC|Pack|16571|2885||
2360|Respiratory Delivery Systems, INC|RDS|00000|1228||
2945|Laboratorios Dr. Esteve, S.A.|Esteve|00000|1666||
1145|United States Surgical Div Tyco Healthcare Group Lp|US Surg|63261|1780||
1780|Covidien Formerly Tyco Healthcare|Covidien|00000|1830||
1781|ARKRAY USA.|ARKRAY|08317|1666||
1830|Medtronic Diabetes|Medtronic |76300|1666||
2944|National Medical Assets, LLC|IMED|93573|1666||
2946|Bi-Coastal Pharmaceutical Corp.|Bi-Coastal|42582|1666||
2947|Bioindustria L.I.M. S.p.A.|Bioindustr|00000|1666||
1927|Par Sterile Products, LLC (formerly JHP Pharmaceuticals) a subsidiary of Par Pharmaceutical Inc|Par Steril|42023|661||
1331|STADA Pharmaceuticals Inc|STADA|67253|1564||
2948|BioDelivery Sciences International, Inc.,|BioDeliver|00000|1666||
2400|Regency Therapeutics, a division of Luitpold Pharmaceuticals|Regency|00000|455||
677|Berlex Laboratories Inc|Berlex|50419|182||
2949|Novartis Vaccines and Diagnostics, Inc.|Novartis|62577|224||
2950|MannKind Corporation|MannKind|47918|1666||
58|Scandipharm Inc|Scandiphar|58914|2512||
393|UAD Laboratories Inc|UAD Labs|00785|2512||
617|CMP Pharma formerly Carolina Medical Products Co|CMP Pharma|46287|1666||
2233|X-Gen Pharmaceuticals Inc.|X-Gen|68212|334||
2611|Diabetic Supply Of Suncoast, Inc.|DSOSI|94046|1666||
1531|Abraxis BioScience a wholly-owned subsidiary of Celgene Corporation|Abraxis|68817|983||
1149|Fresenius Kabi USA, LLC formerly APP Pharmaceuticals|APP|63323|1828||
1910|OraPharma, Inc., a division of Valeant|OraPharma|65976|267||
1921|Fresenius Kabi USA, LLC formerly APP Brand Pharmaceuticals|APP |63323|1149||
2951|PharmaTech Solutions Inc.|PharmaTech|08914|1666||
2954|Haupt Pharma, Inc|Haupt|00000|1666||
2955|Teva Women's Health, Inc.|Teva |51285|233||
2956|Retrophin, Inc.|Retrophin|00000|1666||
2957|Zylera Pharmaceuticals a Division of TRx Pharma LLC|Zylera|23594|1795||
200|Actavis- US Brands formerly Warner Chilcott Inc|Actavis US|00047|752||
277|Actavis Inc. formerly Purepac Pharmaceutical Co |Actavis US|00228|1756||
329|Actavis- US Brands formerly Warner Chilcott PLC|Actavis US|00430|200||
334|Actavis- US Brands formerly Forest Pharmaceuticals Inc|Actavis US|00456|752||
338|Actavis Inc.|Actavis US|00472|1756||
369|Actavis Inc. formerly Watson Pharmaceuticals Inc|Actavis US|00591|752||
